1, 8
2, 8
3, 15
4, 11
5, 6
6, 10
7, 10
8, 18
9, 11
10, 0
11, 43
12, 48
13, 17
14, 18
15, 0
16, 12
17, 22
18, 22
19, 23
20, 3
21, 26
22, 41
23, 2
24, 15
25, 18
26, 9
27, 8
28, 4
29, 8
30, 14
31, 48
32, 30
33, 0
34, 42
35, 42
36, 26
37, 33
38, 14
39, 46
40, 12
41, 11
42, 6
43, 22
44, 29
45, 36
46, 15
47, 24
48, 16
49, 21
50, 8
51, 8
52, 22
53, 7
54, 10
55, 18
56, 25
57, 11
58, 42
59, 42
60, 41
61, 10
62, 13
63, 31
64, 31
65, 7
66, 48
67, 41
68, 11
69, 38
70, 2
71, 31
72, 36
73, 2
74, 43
75, 21
76, 48
77, 7
78, 25
79, 48
80, 25
81, 24
82, 49
83, 8
84, 45
85, 29
86, 0
87, 0
88, 5
89, 16
90, 14
91, 26
92, 36
93, 38
94, 46
95, 49
96, 2
97, 7
98, 1
99, 0
100, 8
101, 15
102, 25
103, 2
104, 9
105, 46
106, 18
107, 41
108, 26
109, 31
110, 25
111, 46
112, 48
113, 26
114, 5
115, 4
116, 36
117, 6
118, 10
119, 12
120, 36
121, 31
122, 12
123, 22
124, 32
125, 45
126, 12
127, 43
128, 2
129, 26
130, 48
131, 1
132, 30
133, 0
134, 25
135, 3
136, 9
137, 48
138, 9
139, 26
140, 48
141, 22
142, 14
143, 12
144, 26
145, 12
146, 16
147, 24
148, 16
149, 25
150, 42
151, 9
152, 42
153, 8
154, 40
155, 10
156, 4
157, 17
158, 8
159, 20
160, 11
161, 7
162, 1
163, 2
164, 15
165, 17
166, 27
167, 49
168, 9
169, 36
170, 10
171, 16
172, 8
173, 23
174, 22
175, 0
176, 3
177, 22
178, 8
179, 17
180, 6
181, 20
182, 12
183, 36
184, 2
185, 38
186, 22
187, 8
188, 15
189, 0
190, 12
191, 2
192, 13
193, 8
194, 31
195, 20
196, 7
197, 18
198, 22
199, 17
200, 8
201, 10
202, 29
203, 14
204, 20
205, 7
206, 9
207, 26
208, 45
209, 17
210, 2
211, 25
212, 15
213, 12
214, 29
215, 36
216, 14
217, 32
218, 48
219, 4
220, 22
221, 14
222, 48
223, 8
224, 42
225, 31
226, 26
227, 10
228, 22
229, 8
230, 7
231, 11
232, 41
233, 26
234, 11
235, 9
236, 12
237, 7
238, 7
239, 33
240, 10
241, 11
242, 42
243, 14
244, 7
245, 12
246, 10
247, 28
248, 14
249, 36
250, 14
251, 5
252, 3
253, 31
254, 0
255, 25
256, 11
257, 46
258, 12
259, 48
260, 9
261, 17
262, 46
263, 20
264, 18
265, 11
266, 41
267, 12
268, 2
269, 19
270, 3
271, 12
272, 17
273, 22
274, 49
275, 49
276, 27
277, 2
278, 8
279, 18
280, 8
281, 2
282, 18
283, 41
284, 26
285, 9
286, 14
287, 9
288, 15
289, 8
290, 8
291, 8
292, 7
293, 10
294, 36
295, 26
296, 25
297, 8
298, 9
299, 26
300, 49
301, 42
302, 17
303, 0
304, 2
305, 12
306, 6
307, 48
308, 12
309, 15
310, 48
311, 9
312, 14
313, 11
314, 13
315, 1
316, 15
317, 26
318, 29
319, 12
320, 41
321, 22
322, 0
323, 22
324, 19
325, 48
326, 45
327, 15
328, 22
329, 2
330, 21
331, 35
332, 13
333, 28
334, 13
335, 14
336, 33
337, 26
338, 14
339, 49
340, 2
341, 46
342, 8
343, 11
344, 29
345, 18
346, 9
347, 14
348, 8
349, 14
350, 11
351, 15
352, 1
353, 8
354, 21
355, 14
356, 2
357, 27
358, 8
359, 0
360, 46
361, 12
362, 48
363, 15
364, 22
365, 26
366, 15
367, 8
368, 8
369, 26
370, 15
371, 9
372, 6
373, 38
374, 19
375, 38
376, 8
377, 46
378, 13
379, 29
380, 36
381, 8
382, 14
383, 10
384, 48
385, 25
386, 12
387, 8
388, 17
389, 18
390, 15
391, 31
392, 0
393, 5
394, 8
395, 31
396, 14
397, 6
398, 11
399, 24
400, 8
401, 14
402, 16
403, 46
404, 14
405, 46
406, 6
407, 25
408, 14
409, 12
410, 1
411, 12
412, 41
413, 13
414, 18
415, 2
416, 46
417, 13
418, 8
419, 15
420, 14
421, 18
422, 49
423, 26
424, 22
425, 0
426, 26
427, 17
428, 15
429, 12
430, 2
431, 24
432, 13
433, 15
434, 18
435, 5
436, 22
437, 9
438, 11
439, 13
440, 12
441, 2
442, 24
443, 22
444, 25
445, 9
446, 8
447, 20
448, 13
449, 41
450, 2
451, 14
452, 26
453, 26
454, 25
455, 11
456, 13
457, 2
458, 8
459, 4
460, 1
461, 16
462, 2
463, 1
464, 29
465, 0
466, 15
467, 14
468, 31
469, 11
470, 31
471, 31
472, 46
473, 22
474, 27
475, 14
476, 9
477, 25
478, 8
479, 18
480, 7
481, 36
482, 17
483, 42
484, 46
485, 0
486, 0
487, 17
488, 15
489, 46
490, 7
491, 31
492, 17
493, 13
494, 25
495, 27
496, 1
497, 17
498, 8
499, 46
500, 2
501, 11
502, 7
503, 18
504, 0
505, 0
506, 6
507, 14
508, 24
509, 31
510, 22
511, 40
512, 42
513, 6
514, 46
