1, 34
2, 35
3, 10
4, 8
5, 37
6, 6
7, 18
8, 18
9, 34
10, 18
11, 46
12, 28
13, 21
14, 44
15, 18
16, 10
17, 40
18, 38
19, 42
20, 18
21, 28
22, 10
23, 49
24, 29
25, 12
26, 10
27, 46
28, 11
29, 49
30, 43
31, 12
32, 28
33, 10
34, 49
35, 9
36, 4
37, 26
38, 48
39, 8
40, 17
41, 23
42, 18
43, 50
44, 8
45, 33
46, 8
47, 11
48, 15
49, 13
50, 30
51, 28
52, 35
53, 7
54, 10
55, 29
56, 34
57, 16
58, 34
59, 0
60, 21
61, 23
62, 40
63, 22
64, 45
65, 50
66, 32
67, 37
68, 32
69, 18
70, 30
71, 24
72, 12
73, 42
74, 15
75, 0
76, 2
77, 1
78, 31
79, 13
80, 35
81, 35
82, 26
83, 13
84, 14
85, 7
86, 1
87, 50
88, 22
89, 13
90, 47
91, 44
92, 0
93, 26
94, 43
95, 36
96, 13
97, 20
98, 50
99, 6
100, 29
101, 6
102, 47
103, 17
104, 34
105, 48
106, 25
107, 45
108, 34
109, 15
110, 23
111, 14
112, 7
113, 25
114, 25
115, 34
116, 9
117, 9
118, 36
119, 14
120, 46
121, 8
122, 24
123, 2
124, 32
125, 31
126, 0
127, 41
128, 2
129, 18
130, 47
131, 28
132, 4
133, 36
134, 34
135, 35
136, 49
137, 12
138, 50
139, 6
140, 36
141, 10
142, 27
143, 28
144, 35
145, 11
146, 34
147, 23
148, 8
149, 33
150, 9
151, 34
152, 23
153, 8
154, 18
155, 11
156, 10
157, 16
158, 33
159, 43
160, 25
161, 11
162, 39
163, 28
164, 20
165, 38
166, 48
167, 23
168, 0
169, 9
170, 43
171, 47
172, 21
173, 8
174, 2
175, 44
176, 25
177, 46
178, 45
179, 45
180, 49
181, 12
182, 1
183, 11
184, 39
185, 44
186, 11
187, 41
188, 0
189, 24
190, 1
191, 27
192, 13
193, 19
194, 38
195, 7
196, 46
197, 46
198, 45
199, 18
200, 29
201, 39
202, 29
203, 21
204, 26
205, 28
206, 33
207, 27
208, 22
209, 2
210, 18
211, 21
212, 29
213, 17
214, 50
215, 0
216, 17
217, 47
218, 34
219, 20
220, 45
221, 16
222, 29
223, 7
224, 5
225, 50
226, 37
227, 33
228, 28
229, 44
230, 41
231, 24
232, 22
233, 1
234, 34
235, 17
236, 43
237, 30
238, 25
239, 50
240, 48
241, 0
242, 10
243, 34
244, 50
245, 33
246, 33
247, 10
248, 21
249, 23
250, 43
251, 27
252, 48
253, 48
254, 22
255, 27
256, 2
257, 38
258, 16
259, 37
260, 20
261, 6
262, 45
263, 4
264, 9
265, 30
266, 16
267, 16
268, 34
269, 10
270, 28
271, 16
272, 41
273, 29
274, 1
275, 9
276, 30
277, 32
278, 16
279, 0
280, 30
281, 49
282, 46
283, 26
284, 6
285, 42
286, 2
287, 33
288, 39
289, 49
290, 49
291, 14
292, 49
293, 11
294, 17
295, 5
296, 23
297, 12
298, 4
299, 41
300, 33
301, 39
302, 6
303, 24
304, 30
305, 26
306, 37
307, 8
308, 9
309, 11
310, 10
311, 22
312, 17
313, 19
314, 41
315, 43
316, 15
317, 25
318, 33
319, 38
320, 37
321, 20
322, 15
323, 18
324, 2
325, 15
326, 33
327, 41
328, 41
329, 18
330, 14
331, 36
332, 9
333, 28
334, 20
335, 17
336, 28
337, 32
338, 24
339, 19
340, 23
341, 9
342, 43
343, 46
344, 14
345, 42
346, 24
347, 13
348, 18
349, 11
350, 39
351, 47
352, 21
353, 41
354, 25
355, 15
356, 28
357, 37
358, 26
359, 6
360, 49
361, 2
362, 8
363, 44
364, 22
365, 50
366, 34
367, 8
368, 42
369, 11
370, 15
371, 50
372, 26
373, 7
374, 17
375, 34
376, 7
377, 41
378, 18
379, 48
380, 43
381, 34
382, 7
383, 8
384, 8
385, 48
386, 28
387, 9
388, 36
389, 39
390, 27
391, 21
392, 25
393, 47
394, 48
395, 38
396, 26
397, 39
398, 49
399, 45
400, 4
401, 35
402, 27
403, 18
404, 9
405, 8
406, 13
407, 4
408, 0
409, 16
410, 41
411, 11
412, 6
413, 28
414, 23
415, 5
416, 18
417, 32
418, 0
419, 1
420, 5
421, 23
422, 8
423, 3
424, 26
425, 27
426, 2
427, 44
428, 47
429, 42
430, 28
431, 29
432, 39
433, 31
434, 15
435, 34
436, 7
437, 13
438, 36
439, 8
440, 26
441, 26
442, 17
443, 28
444, 43
445, 28
446, 36
447, 10
448, 23
449, 39
450, 38
451, 2
452, 39
453, 6
454, 1
455, 28
456, 37
457, 35
458, 34
459, 7
460, 39
461, 22
462, 42
463, 27
464, 15
465, 46
466, 30
467, 4
468, 13
469, 21
470, 23
471, 8
472, 33
473, 4
474, 46
475, 45
476, 43
477, 3
478, 30
479, 38
480, 46
481, 40
482, 6
483, 39
484, 42
485, 48
486, 46
487, 40
488, 7
489, 42
490, 17
491, 8
492, 2
493, 28
494, 39
495, 43
496, 9
497, 19
498, 20
499, 0
500, 32
501, 6
502, 41
503, 10
504, 37
505, 9
506, 35
507, 35
508, 48
509, 11
510, 31
511, 45
512, 1
513, 37
514, 19
