1, 49
2, 0
3, 15
4, 11
5, 6
6, 10
7, 10
8, 44
9, 11
10, 17
11, 43
12, 18
13, 17
14, 6
15, 22
16, 33
17, 10
18, 47
19, 23
20, 42
21, 26
22, 15
23, 2
24, 4
25, 4
26, 35
27, 20
28, 25
29, 8
30, 9
31, 0
32, 25
33, 37
34, 42
35, 42
36, 45
37, 15
38, 16
39, 24
40, 7
41, 11
42, 26
43, 22
44, 9
45, 50
46, 15
47, 24
48, 16
49, 25
50, 37
51, 34
52, 22
53, 7
54, 10
55, 4
56, 9
57, 17
58, 42
59, 16
60, 0
61, 10
62, 45
63, 43
64, 31
65, 23
66, 23
67, 15
68, 20
69, 13
70, 6
71, 37
72, 30
73, 28
74, 39
75, 21
76, 38
77, 36
78, 8
79, 47
80, 25
81, 24
82, 24
83, 41
84, 35
85, 1
86, 33
87, 23
88, 5
89, 16
90, 14
91, 26
92, 20
93, 38
94, 9
95, 49
96, 43
97, 7
98, 32
99, 29
100, 25
101, 16
102, 5
103, 25
104, 35
105, 48
106, 30
107, 41
108, 26
109, 30
110, 5
111, 50
112, 24
113, 28
114, 9
115, 4
116, 0
117, 6
118, 33
119, 24
120, 11
121, 0
122, 46
123, 20
124, 32
125, 46
126, 48
127, 27
128, 40
129, 23
130, 48
131, 11
132, 30
133, 46
134, 25
135, 15
136, 9
137, 23
138, 5
139, 42
140, 24
141, 50
142, 6
143, 43
144, 12
145, 23
146, 18
147, 23
148, 18
149, 25
150, 32
151, 17
152, 18
153, 9
154, 26
155, 33
156, 25
157, 17
158, 19
159, 21
160, 11
161, 22
162, 1
163, 28
164, 15
165, 13
166, 27
167, 23
168, 35
169, 50
170, 22
171, 17
172, 19
173, 23
174, 26
175, 50
176, 1
177, 37
178, 8
179, 17
180, 18
181, 20
182, 21
183, 50
184, 2
185, 48
186, 43
187, 34
188, 9
189, 46
190, 2
191, 28
192, 13
193, 5
194, 31
195, 9
196, 38
197, 44
198, 22
199, 41
200, 35
201, 10
202, 29
203, 3
204, 35
205, 7
206, 9
207, 38
208, 11
209, 31
210, 28
211, 15
212, 32
213, 50
214, 20
215, 41
216, 44
217, 28
218, 23
219, 28
220, 50
221, 16
222, 12
223, 8
224, 28
225, 31
226, 38
227, 10
228, 43
229, 34
230, 48
231, 27
232, 41
233, 37
234, 50
235, 35
236, 12
237, 27
238, 47
239, 34
240, 23
241, 50
242, 6
243, 28
244, 0
245, 30
246, 21
247, 26
248, 2
249, 27
250, 31
251, 5
252, 50
253, 9
254, 10
255, 43
256, 2
257, 36
258, 6
259, 47
260, 9
261, 9
262, 46
263, 35
264, 1
265, 13
266, 41
267, 12
268, 2
269, 35
270, 3
271, 42
272, 17
273, 45
274, 23
275, 24
276, 27
277, 2
278, 8
279, 44
280, 21
281, 2
282, 6
283, 41
284, 33
285, 49
286, 9
287, 29
288, 17
289, 35
290, 19
291, 34
292, 7
293, 10
294, 36
295, 36
296, 50
297, 15
298, 26
299, 38
300, 49
301, 42
302, 17
303, 0
304, 40
305, 28
306, 43
307, 47
308, 39
309, 15
310, 23
311, 25
312, 3
313, 11
314, 10
315, 11
316, 41
317, 10
318, 31
319, 46
320, 41
321, 45
322, 0
323, 47
324, 19
325, 48
326, 45
327, 39
328, 43
329, 3
330, 21
331, 35
332, 13
333, 28
334, 13
335, 26
336, 33
337, 45
338, 50
339, 49
340, 2
341, 7
342, 25
343, 27
344, 25
345, 9
346, 35
347, 41
348, 42
349, 40
350, 11
351, 6
352, 9
353, 0
354, 27
355, 35
356, 28
357, 18
358, 0
359, 32
360, 21
361, 49
362, 48
363, 15
364, 11
365, 38
366, 28
367, 8
368, 34
369, 26
370, 9
371, 28
372, 16
373, 0
374, 35
375, 46
376, 8
377, 46
378, 21
379, 9
380, 36
381, 50
382, 14
383, 39
384, 23
385, 10
386, 12
387, 19
388, 23
389, 26
390, 12
391, 24
392, 41
393, 5
394, 8
395, 26
396, 34
397, 28
398, 11
399, 23
400, 34
401, 40
402, 39
403, 46
404, 30
405, 34
406, 28
407, 27
408, 28
409, 25
410, 18
411, 48
412, 15
413, 13
414, 16
415, 2
416, 48
417, 13
418, 19
419, 15
420, 32
421, 14
422, 49
423, 28
424, 47
425, 0
426, 5
427, 15
428, 15
429, 12
430, 2
431, 21
432, 44
433, 33
434, 6
435, 5
436, 20
437, 35
438, 11
439, 16
440, 13
441, 28
442, 25
443, 22
444, 4
445, 35
446, 34
447, 35
448, 33
449, 41
450, 6
451, 16
452, 16
453, 15
454, 50
455, 11
456, 47
457, 30
458, 34
459, 41
460, 3
461, 44
462, 28
463, 39
464, 18
465, 12
466, 44
467, 31
468, 37
469, 11
470, 24
471, 43
472, 21
473, 10
474, 27
475, 41
476, 28
477, 8
478, 34
479, 26
480, 7
481, 36
482, 50
483, 42
484, 21
485, 0
486, 23
487, 48
488, 25
489, 36
490, 7
491, 36
492, 31
493, 13
494, 36
495, 27
496, 16
497, 17
498, 8
499, 22
500, 28
501, 11
502, 6
503, 6
504, 24
505, 0
506, 32
507, 40
508, 29
509, 28
510, 46
511, 11
512, 32
513, 2
514, 33
