1, 5
2, 8
3, 41
4, 11
5, 6
6, 10
7, 23
8, 31
9, 11
10, 17
11, 46
12, 49
13, 16
14, 4
15, 39
16, 43
17, 50
18, 47
19, 22
20, 42
21, 32
22, 17
23, 2
24, 4
25, 4
26, 9
27, 22
28, 11
29, 50
30, 9
31, 38
32, 32
33, 34
34, 42
35, 42
36, 45
37, 4
38, 3
39, 11
40, 46
41, 11
42, 6
43, 22
44, 22
45, 20
46, 41
47, 24
48, 44
49, 21
50, 37
51, 34
52, 13
53, 7
54, 33
55, 18
56, 25
57, 4
58, 42
59, 42
60, 19
61, 10
62, 11
63, 37
64, 31
65, 36
66, 23
67, 17
68, 20
69, 21
70, 2
71, 9
72, 30
73, 2
74, 43
75, 21
76, 50
77, 29
78, 9
79, 11
80, 25
81, 9
82, 11
83, 8
84, 11
85, 48
86, 38
87, 23
88, 5
89, 44
90, 14
91, 26
92, 2
93, 38
94, 25
95, 23
96, 6
97, 7
98, 32
99, 0
100, 19
101, 5
102, 25
103, 14
104, 35
105, 20
106, 18
107, 41
108, 38
109, 31
110, 25
111, 45
112, 23
113, 3
114, 25
115, 43
116, 10
117, 23
118, 33
119, 24
120, 11
121, 0
122, 34
123, 34
124, 32
125, 45
126, 38
127, 10
128, 40
129, 38
130, 50
131, 11
132, 42
133, 12
134, 4
135, 3
136, 8
137, 48
138, 8
139, 42
140, 49
141, 39
142, 32
143, 27
144, 45
145, 49
146, 28
147, 24
148, 28
149, 25
150, 32
151, 17
152, 42
153, 50
154, 40
155, 33
156, 25
157, 17
158, 50
159, 21
160, 11
161, 36
162, 1
163, 6
164, 15
165, 48
166, 50
167, 38
168, 35
169, 33
170, 10
171, 17
172, 8
173, 23
174, 22
175, 26
176, 3
177, 47
178, 8
179, 5
180, 14
181, 7
182, 50
183, 29
184, 2
185, 22
186, 39
187, 34
188, 25
189, 22
190, 16
191, 2
192, 13
193, 19
194, 31
195, 35
196, 7
197, 2
198, 22
199, 15
200, 2
201, 33
202, 29
203, 14
204, 20
205, 43
206, 19
207, 34
208, 2
209, 16
210, 28
211, 31
212, 42
213, 48
214, 20
215, 34
216, 2
217, 42
218, 23
219, 4
220, 18
221, 31
222, 49
223, 8
224, 39
225, 5
226, 26
227, 40
228, 22
229, 34
230, 22
231, 20
232, 41
233, 26
234, 20
235, 35
236, 22
237, 27
238, 36
239, 27
240, 43
241, 7
242, 42
243, 6
244, 7
245, 30
246, 10
247, 28
248, 2
249, 27
250, 31
251, 5
252, 50
253, 31
254, 0
255, 42
256, 2
257, 22
258, 6
259, 24
260, 43
261, 16
262, 21
263, 20
264, 12
265, 7
266, 5
267, 12
268, 2
269, 19
270, 15
271, 10
272, 26
273, 26
274, 50
275, 49
276, 34
277, 28
278, 8
279, 18
280, 37
281, 28
282, 4
283, 35
284, 26
285, 35
286, 9
287, 42
288, 17
289, 34
290, 8
291, 34
292, 7
293, 10
294, 27
295, 38
296, 50
297, 41
298, 44
299, 9
300, 38
301, 42
302, 9
303, 0
304, 26
305, 24
306, 31
307, 13
308, 39
309, 15
310, 48
311, 9
312, 3
313, 11
314, 23
315, 27
316, 39
317, 42
318, 42
319, 13
320, 31
321, 26
322, 43
323, 36
324, 8
325, 0
326, 21
327, 39
328, 47
329, 40
330, 21
331, 35
332, 10
333, 28
334, 45
335, 39
336, 36
337, 45
338, 14
339, 49
340, 2
341, 46
342, 32
343, 34
344, 50
345, 32
346, 35
347, 14
348, 8
349, 42
350, 11
351, 31
352, 1
353, 9
354, 21
355, 14
356, 2
357, 6
358, 8
359, 34
360, 21
361, 38
362, 48
363, 41
364, 39
365, 5
366, 5
367, 34
368, 34
369, 28
370, 32
371, 9
372, 18
373, 9
374, 25
375, 13
376, 37
377, 21
378, 13
379, 35
380, 36
381, 49
382, 16
383, 25
384, 23
385, 49
386, 32
387, 40
388, 29
389, 42
390, 30
391, 7
392, 13
393, 5
394, 25
395, 41
396, 41
397, 32
398, 11
399, 23
400, 34
401, 50
402, 1
403, 46
404, 40
405, 34
406, 6
407, 47
408, 14
409, 38
410, 42
411, 50
412, 41
413, 21
414, 18
415, 26
416, 46
417, 13
418, 19
419, 32
420, 32
421, 31
422, 48
423, 45
424, 47
425, 0
426, 47
427, 15
428, 41
429, 12
430, 2
431, 21
432, 9
433, 43
434, 18
435, 19
436, 46
437, 25
438, 11
439, 6
440, 21
441, 30
442, 37
443, 20
444, 34
445, 30
446, 34
447, 35
448, 21
449, 35
450, 35
451, 14
452, 50
453, 43
454, 40
455, 11
456, 23
457, 32
458, 34
459, 1
460, 3
461, 16
462, 6
463, 5
464, 40
465, 13
466, 6
467, 50
468, 36
469, 11
470, 27
471, 34
472, 21
473, 21
474, 27
475, 39
476, 15
477, 9
478, 18
479, 19
480, 7
481, 36
482, 3
483, 42
484, 46
485, 0
486, 0
487, 48
488, 8
489, 45
490, 7
491, 21
492, 34
493, 38
494, 42
495, 46
496, 27
497, 15
498, 8
499, 21
500, 18
501, 11
502, 2
503, 6
504, 24
505, 37
506, 34
507, 28
508, 49
509, 28
510, 47
511, 2
512, 32
513, 49
514, 12
