1, xi
2, alpha
3, xi
4, mu
5, mu
6, gamma
7, mu
8, xi
9, lambda
10, alpha
11, alpha
12, xi
13, pi
14, alpha
15, gamma
16, pi
17, alpha
18, alpha
19, delta
20, delta
21, alpha
22, xi
23, alpha
24, gamma
25, xi
26, mu
27, xi
28, xi
29, sigma
30, delta
31, xi
32, mu
33, sigma
34, gamma
35, xi
36, alpha
37, xi
38, alpha
39, xi
40, delta
41, xi
42, xi
43, mu
44, pi
45, xi
46, alpha
47, xi
48, delta
49, beta
50, delta
51, gamma
52, xi
53, xi
54, alpha
55, pi
56, alpha
57, alpha
58, pi
59, gamma
60, delta
61, beta
62, xi
63, mu
64, alpha
65, xi
66, sigma
67, delta
68, alpha
69, alpha
70, alpha
71, xi
72, alpha
73, xi
74, gamma
75, alpha
76, delta
77, alpha
78, xi
79, gamma
80, xi
81, beta
82, delta
83, alpha
84, alpha
85, alpha
86, xi
87, alpha
88, sigma
89, delta
90, xi
91, mu
92, xi
93, xi
94, alpha
95, xi
96, delta
97, delta
98, alpha
99, xi
100, pi
101, xi
102, mu
103, delta
104, xi
105, xi
106, alpha
107, sigma
108, gamma
109, gamma
110, pi
111, xi
112, mu
113, alpha
114, alpha
115, mu
116, mu
117, mu
118, gamma
119, beta
120, alpha
121, sigma
122, beta
123, alpha
124, mu
125, mu
126, delta
127, xi
128, delta
129, gamma
130, delta
131, alpha
132, pi
133, mu
134, beta
135, alpha
136, alpha
137, alpha
138, xi
139, alpha
140, alpha
141, xi
142, xi
143, alpha
144, xi
145, gamma
146, xi
147, alpha
148, mu
149, gamma
150, pi
151, beta
152, omega
153, delta
154, alpha
155, xi
156, gamma
157, alpha
158, omega
159, gamma
160, gamma
161, mu
162, alpha
163, mu
164, xi
165, alpha
166, xi
167, xi
168, xi
169, gamma
170, omega
171, xi
172, pi
173, delta
174, xi
175, xi
176, mu
177, alpha
178, sigma
179, xi
180, delta
181, pi
182, pi
183, alpha
184, xi
185, xi
186, xi
187, gamma
188, xi
189, mu
190, pi
191, gamma
192, alpha
193, lambda
194, pi
195, pi
196, alpha
197, xi
198, beta
199, pi
200, xi
201, alpha
202, delta
203, delta
204, gamma
205, omega
206, pi
207, xi
208, delta
209, alpha
210, gamma
211, lambda
212, xi
213, alpha
214, alpha
215, pi
216, delta
217, xi
218, lambda
219, sigma
220, xi
221, delta
222, omega
223, delta
224, xi
225, pi
226, xi
227, gamma
228, gamma
229, alpha
230, alpha
231, pi
232, xi
233, alpha
234, alpha
235, alpha
236, xi
237, xi
238, delta
239, xi
240, xi
241, alpha
242, xi
243, xi
244, alpha
245, mu
246, alpha
247, alpha
248, pi
249, xi
250, xi
251, gamma
252, alpha
253, xi
254, xi
255, alpha
256, delta
257, xi
258, mu
259, alpha
260, xi
261, pi
262, gamma
263, sigma
264, xi
265, pi
266, xi
267, alpha
268, delta
269, pi
270, mu
271, xi
272, delta
273, alpha
274, alpha
275, alpha
276, delta
277, pi
278, mu
279, pi
280, lambda
281, alpha
282, xi
283, mu
284, mu
285, sigma
286, pi
287, omega
288, mu
289, lambda
290, alpha
291, xi
292, alpha
293, xi
294, gamma
295, xi
296, pi
297, delta
298, gamma
299, mu
300, alpha
301, alpha
302, pi
303, xi
304, pi
305, mu
306, alpha
307, alpha
308, mu
309, mu
310, xi
311, xi
312, xi
313, delta
314, gamma
315, alpha
316, beta
317, xi
318, xi
319, omega
320, lambda
321, gamma
322, xi
323, delta
324, alpha
325, alpha
326, delta
327, alpha
328, alpha
329, alpha
330, delta
331, alpha
332, alpha
333, sigma
334, xi
335, xi
336, delta
337, beta
338, mu
339, gamma
340, gamma
341, delta
342, xi
343, alpha
344, xi
345, pi
346, delta
347, mu
348, mu
349, alpha
350, alpha
351, alpha
352, xi
353, xi
354, alpha
355, gamma
356, lambda
357, xi
358, pi
359, gamma
360, alpha
361, xi
362, delta
363, mu
364, alpha
365, xi
366, alpha
367, sigma
368, alpha
369, lambda
370, gamma
371, xi
372, xi
373, alpha
374, gamma
375, xi
376, xi
377, alpha
378, gamma
379, xi
380, xi
381, gamma
382, alpha
383, xi
384, alpha
385, sigma
386, xi
387, alpha
388, delta
389, xi
390, gamma
391, xi
392, xi
393, delta
394, pi
395, xi
396, gamma
397, xi
398, alpha
399, alpha
400, gamma
401, gamma
402, alpha
403, mu
404, xi
405, xi
406, gamma
407, pi
408, xi
409, delta
410, xi
411, delta
412, gamma
413, alpha
414, alpha
415, xi
416, alpha
417, pi
418, lambda
419, beta
420, xi
421, gamma
422, xi
423, xi
424, xi
425, xi
426, delta
427, mu
428, pi
429, xi
430, mu
431, alpha
432, alpha
433, alpha
434, xi
435, gamma
436, xi
437, delta
438, pi
439, delta
440, pi
441, mu
442, xi
443, xi
444, alpha
445, delta
446, delta
447, alpha
448, mu
449, alpha
450, delta
451, xi
452, xi
453, xi
454, alpha
455, xi
456, sigma
457, alpha
458, alpha
459, xi
460, delta
461, gamma
462, pi
463, alpha
464, delta
465, alpha
466, alpha
467, pi
468, mu
469, alpha
470, alpha
471, xi
472, xi
473, delta
474, gamma
475, pi
476, delta
477, pi
478, pi
479, alpha
480, pi
481, alpha
482, gamma
483, gamma
484, alpha
485, xi
486, alpha
487, beta
488, alpha
489, xi
490, xi
491, lambda
492, sigma
493, mu
494, gamma
495, xi
496, alpha
497, alpha
498, delta
499, pi
500, pi
501, gamma
502, mu
503, mu
504, mu
505, alpha
506, xi
507, xi
508, xi
509, xi
510, xi
511, mu
512, mu
513, alpha
514, mu
515, delta
516, gamma
517, xi
518, beta
519, pi
520, mu
521, xi
522, mu
523, sigma
524, delta
525, gamma
526, sigma
527, alpha
528, xi
529, pi
530, gamma
531, sigma
532, lambda
533, delta
534, xi
535, mu
536, alpha
537, mu
538, mu
539, xi
540, mu
541, xi
542, alpha
543, mu
544, alpha
545, pi
546, mu
547, alpha
548, xi
549, gamma
550, pi
551, lambda
552, delta
553, xi
554, alpha
555, delta
556, delta
557, mu
558, xi
559, alpha
560, xi
561, mu
562, delta
563, pi
564, alpha
565, alpha
566, pi
567, alpha
568, sigma
569, delta
570, xi
571, delta
572, xi
573, xi
574, delta
575, alpha
576, delta
577, xi
578, beta
579, lambda
580, omega
581, xi
582, pi
583, lambda
584, alpha
585, alpha
586, alpha
587, mu
588, alpha
589, xi
590, xi
591, delta
592, alpha
593, alpha
594, alpha
595, lambda
596, gamma
597, pi
598, pi
599, pi
600, alpha
601, xi
602, alpha
603, lambda
604, xi
605, xi
606, xi
607, delta
608, delta
609, mu
610, delta
611, sigma
612, gamma
613, pi
614, mu
615, xi
616, gamma
617, xi
618, gamma
619, lambda
620, pi
621, beta
622, xi
623, omega
624, omega
625, delta
626, delta
627, xi
628, alpha
629, mu
630, sigma
631, alpha
632, delta
633, gamma
634, xi
635, omega
636, gamma
637, xi
638, xi
639, alpha
640, xi
641, xi
642, pi
643, mu
644, gamma
645, gamma
646, gamma
647, xi
648, xi
649, alpha
650, delta
651, mu
652, delta
653, alpha
654, xi
655, delta
656, alpha
657, omega
658, mu
659, xi
660, delta
661, delta
662, gamma
663, omega
664, pi
665, pi
666, xi
667, mu
668, xi
669, mu
670, alpha
671, alpha
672, mu
673, xi
674, gamma
675, alpha
676, xi
677, xi
678, beta
679, xi
680, xi
681, alpha
682, alpha
683, mu
684, alpha
685, alpha
686, alpha
687, delta
688, alpha
689, gamma
690, sigma
691, gamma
692, pi
693, xi
694, xi
695, pi
696, pi
697, xi
698, sigma
699, mu
700, gamma
701, alpha
702, alpha
703, xi
704, lambda
705, alpha
706, pi
707, alpha
708, alpha
709, xi
710, delta
711, xi
712, alpha
713, alpha
714, xi
715, gamma
716, delta
717, delta
718, mu
719, xi
720, delta
721, alpha
722, xi
723, gamma
724, pi
725, pi
726, pi
727, pi
728, alpha
729, gamma
730, alpha
731, delta
732, pi
733, gamma
734, beta
735, xi
736, xi
737, xi
738, delta
739, xi
740, alpha
741, alpha
742, delta
743, xi
744, alpha
745, gamma
746, xi
747, omega
748, delta
749, alpha
750, alpha
751, alpha
752, pi
753, alpha
754, alpha
755, alpha
756, xi
757, xi
758, xi
759, mu
760, alpha
761, gamma
762, sigma
763, xi
