1, 35
2, 35
3, 43
4, 1
5, 37
6, 35
7, 28
8, 31
9, 34
10, 18
11, 22
12, 28
13, 13
14, 18
15, 16
16, 10
17, 30
18, 50
19, 1
20, 5
21, 28
22, 33
23, 45
24, 45
25, 50
26, 10
27, 7
28, 46
29, 28
30, 50
31, 43
32, 28
33, 48
34, 49
35, 50
36, 14
37, 0
38, 0
39, 8
40, 15
41, 24
42, 14
43, 22
44, 34
45, 21
46, 5
47, 11
48, 15
49, 9
50, 27
51, 4
52, 20
53, 46
54, 10
55, 42
56, 34
57, 1
58, 34
59, 40
60, 20
61, 48
62, 50
63, 22
64, 45
65, 49
66, 30
67, 43
68, 41
69, 28
70, 7
71, 24
72, 24
73, 9
74, 2
75, 22
76, 6
77, 15
78, 35
79, 13
80, 8
81, 23
82, 42
83, 48
84, 40
85, 20
86, 19
87, 22
88, 33
89, 13
90, 28
91, 26
92, 0
93, 2
94, 2
95, 0
96, 22
97, 21
98, 26
99, 43
100, 39
101, 2
102, 3
103, 17
104, 27
105, 12
106, 27
107, 29
108, 27
109, 15
110, 23
111, 34
112, 7
113, 9
114, 9
115, 34
116, 8
117, 14
118, 48
119, 1
120, 21
121, 42
122, 49
123, 28
124, 2
125, 0
126, 34
127, 42
128, 7
129, 6
130, 47
131, 40
132, 44
133, 39
134, 34
135, 35
136, 50
137, 50
138, 15
139, 18
140, 38
141, 10
142, 27
143, 14
144, 35
145, 11
146, 34
147, 24
148, 15
149, 38
150, 19
151, 41
152, 36
153, 37
154, 6
155, 39
156, 0
157, 16
158, 41
159, 46
160, 25
161, 11
162, 25
163, 2
164, 20
165, 40
166, 37
167, 24
168, 0
169, 9
170, 28
171, 33
172, 13
173, 14
174, 44
175, 30
176, 15
177, 7
178, 46
179, 45
180, 10
181, 24
182, 27
183, 17
184, 0
185, 2
186, 11
187, 34
188, 0
189, 24
190, 1
191, 20
192, 10
193, 5
194, 28
195, 7
196, 21
197, 11
198, 11
199, 0
200, 0
201, 50
202, 23
203, 21
204, 30
205, 6
206, 43
207, 38
208, 48
209, 6
210, 9
211, 45
212, 33
213, 17
214, 39
215, 28
216, 15
217, 49
218, 47
219, 14
220, 20
221, 3
222, 29
223, 48
224, 9
225, 33
226, 35
227, 27
228, 39
229, 2
230, 4
231, 24
232, 21
233, 35
234, 34
235, 41
236, 2
237, 6
238, 31
239, 33
240, 20
241, 22
242, 10
243, 38
244, 15
245, 23
246, 46
247, 10
248, 27
249, 48
250, 41
251, 45
252, 8
253, 0
254, 21
255, 27
256, 2
257, 43
258, 39
259, 37
260, 20
261, 44
262, 3
263, 13
264, 21
265, 28
266, 18
267, 40
268, 37
269, 10
270, 2
271, 16
272, 1
273, 7
274, 4
275, 49
276, 28
277, 44
278, 39
279, 46
280, 17
281, 49
282, 33
283, 2
284, 14
285, 42
286, 18
287, 36
288, 24
289, 49
290, 9
291, 16
292, 44
293, 11
294, 50
295, 42
296, 24
297, 24
298, 16
299, 4
300, 33
301, 24
302, 30
303, 23
304, 42
305, 40
306, 37
307, 9
308, 40
309, 22
310, 10
311, 0
312, 32
313, 19
314, 16
315, 37
316, 15
317, 50
318, 21
319, 46
320, 8
321, 21
322, 15
323, 4
324, 30
325, 9
326, 7
327, 3
328, 15
329, 16
330, 40
331, 50
332, 18
333, 30
334, 49
335, 9
336, 31
337, 1
338, 12
339, 19
340, 24
341, 31
342, 33
343, 24
344, 14
345, 42
346, 29
347, 37
348, 2
349, 50
350, 39
351, 33
352, 21
353, 41
354, 9
355, 15
356, 9
357, 37
358, 30
359, 42
360, 49
361, 2
362, 8
363, 2
364, 45
365, 15
366, 2
367, 8
368, 42
369, 11
370, 3
371, 15
372, 26
373, 7
374, 15
375, 34
376, 33
377, 15
378, 28
379, 49
380, 41
381, 0
382, 7
383, 18
384, 19
385, 23
386, 13
387, 39
388, 36
389, 50
390, 27
391, 21
392, 25
393, 22
394, 21
395, 38
396, 33
397, 7
398, 20
399, 45
400, 24
401, 14
402, 43
403, 6
404, 28
405, 2
406, 13
407, 1
408, 43
409, 30
410, 41
411, 11
412, 6
413, 49
414, 23
415, 25
416, 18
417, 39
418, 40
419, 41
420, 25
421, 25
422, 31
423, 15
424, 14
425, 10
426, 18
427, 6
428, 22
429, 8
430, 50
431, 12
432, 42
433, 12
434, 35
435, 50
436, 7
437, 13
438, 38
439, 33
440, 14
441, 26
442, 17
443, 15
444, 16
445, 42
446, 7
447, 10
448, 20
449, 33
450, 38
451, 2
452, 30
453, 6
454, 39
455, 28
456, 37
457, 27
458, 20
459, 7
460, 4
461, 13
462, 23
463, 12
464, 15
465, 48
466, 44
467, 14
468, 24
469, 49
470, 25
471, 8
472, 21
473, 39
474, 24
475, 23
476, 15
477, 14
478, 32
479, 28
480, 45
481, 14
482, 28
483, 39
484, 50
485, 45
486, 20
487, 28
488, 7
489, 9
490, 42
491, 8
492, 28
493, 28
494, 43
495, 4
496, 39
497, 19
498, 2
499, 34
500, 39
501, 6
502, 41
503, 36
504, 34
505, 4
506, 34
507, 8
508, 46
509, 11
510, 34
511, 45
512, 1
513, 12
514, 19
