1, 34
2, 35
3, 10
4, 9
5, 37
6, 6
7, 37
8, 18
9, 34
10, 16
11, 23
12, 28
13, 21
14, 44
15, 14
16, 10
17, 28
18, 38
19, 5
20, 37
21, 28
22, 10
23, 49
24, 35
25, 12
26, 10
27, 21
28, 14
29, 49
30, 43
31, 12
32, 28
33, 48
34, 49
35, 9
36, 11
37, 26
38, 23
39, 8
40, 17
41, 23
42, 18
43, 33
44, 8
45, 33
46, 8
47, 44
48, 15
49, 13
50, 2
51, 50
52, 20
53, 46
54, 10
55, 29
56, 34
57, 3
58, 34
59, 0
60, 46
61, 23
62, 40
63, 22
64, 45
65, 50
66, 40
67, 37
68, 8
69, 49
70, 19
71, 8
72, 12
73, 8
74, 15
75, 0
76, 44
77, 1
78, 23
79, 13
80, 35
81, 28
82, 26
83, 13
84, 14
85, 39
86, 1
87, 50
88, 22
89, 21
90, 47
91, 4
92, 0
93, 26
94, 43
95, 1
96, 13
97, 20
98, 36
99, 6
100, 12
101, 2
102, 47
103, 17
104, 34
105, 50
106, 25
107, 45
108, 27
109, 34
110, 23
111, 14
112, 7
113, 25
114, 25
115, 34
116, 9
117, 9
118, 36
119, 3
120, 46
121, 8
122, 50
123, 2
124, 40
125, 31
126, 0
127, 31
128, 2
129, 14
130, 47
131, 40
132, 4
133, 36
134, 34
135, 35
136, 49
137, 12
138, 8
139, 6
140, 36
141, 10
142, 21
143, 28
144, 35
145, 11
146, 34
147, 23
148, 8
149, 33
150, 15
151, 41
152, 23
153, 8
154, 18
155, 11
156, 27
157, 16
158, 33
159, 43
160, 25
161, 11
162, 39
163, 28
164, 35
165, 38
166, 48
167, 23
168, 0
169, 9
170, 39
171, 47
172, 21
173, 8
174, 2
175, 44
176, 25
177, 46
178, 45
179, 45
180, 49
181, 48
182, 27
183, 29
184, 26
185, 44
186, 11
187, 41
188, 0
189, 8
190, 1
191, 27
192, 13
193, 5
194, 38
195, 7
196, 46
197, 45
198, 45
199, 16
200, 42
201, 39
202, 47
203, 21
204, 26
205, 43
206, 33
207, 22
208, 22
209, 6
210, 18
211, 13
212, 48
213, 17
214, 50
215, 41
216, 17
217, 0
218, 11
219, 20
220, 3
221, 3
222, 33
223, 33
224, 5
225, 33
226, 37
227, 33
228, 28
229, 44
230, 4
231, 24
232, 22
233, 27
234, 34
235, 17
236, 43
237, 18
238, 3
239, 33
240, 27
241, 0
242, 10
243, 34
244, 8
245, 33
246, 33
247, 10
248, 36
249, 23
250, 41
251, 27
252, 48
253, 48
254, 22
255, 11
256, 2
257, 11
258, 16
259, 37
260, 45
261, 6
262, 25
263, 50
264, 9
265, 30
266, 16
267, 40
268, 34
269, 10
270, 28
271, 40
272, 41
273, 29
274, 1
275, 9
276, 6
277, 19
278, 3
279, 0
280, 13
281, 49
282, 23
283, 3
284, 16
285, 42
286, 2
287, 33
288, 39
289, 49
290, 49
291, 14
292, 49
293, 11
294, 17
295, 31
296, 23
297, 48
298, 35
299, 42
300, 33
301, 39
302, 28
303, 48
304, 2
305, 26
306, 37
307, 8
308, 9
309, 11
310, 10
311, 22
312, 17
313, 19
314, 41
315, 37
316, 15
317, 25
318, 33
319, 11
320, 37
321, 20
322, 15
323, 14
324, 2
325, 43
326, 33
327, 4
328, 41
329, 18
330, 40
331, 33
332, 9
333, 28
334, 20
335, 35
336, 28
337, 40
338, 12
339, 19
340, 34
341, 37
342, 10
343, 49
344, 14
345, 42
346, 24
347, 13
348, 18
349, 11
350, 39
351, 33
352, 21
353, 41
354, 9
355, 15
356, 28
357, 37
358, 26
359, 28
360, 49
361, 2
362, 8
363, 30
364, 33
365, 8
366, 34
367, 8
368, 42
369, 11
370, 50
371, 8
372, 26
373, 7
374, 17
375, 34
376, 31
377, 41
378, 49
379, 48
380, 43
381, 34
382, 7
383, 8
384, 8
385, 48
386, 45
387, 19
388, 36
389, 14
390, 27
391, 46
392, 25
393, 47
394, 50
395, 38
396, 0
397, 7
398, 19
399, 45
400, 44
401, 35
402, 27
403, 16
404, 18
405, 30
406, 13
407, 4
408, 16
409, 39
410, 41
411, 11
412, 6
413, 16
414, 23
415, 5
416, 44
417, 16
418, 41
419, 3
420, 5
421, 23
422, 8
423, 3
424, 14
425, 43
426, 2
427, 44
428, 22
429, 32
430, 45
431, 29
432, 39
433, 31
434, 43
435, 1
436, 7
437, 13
438, 33
439, 8
440, 14
441, 26
442, 17
443, 50
444, 40
445, 28
446, 36
447, 43
448, 23
449, 45
450, 7
451, 2
452, 43
453, 6
454, 1
455, 28
456, 37
457, 35
458, 34
459, 7
460, 39
461, 22
462, 42
463, 21
464, 15
465, 22
466, 30
467, 34
468, 13
469, 21
470, 23
471, 8
472, 33
473, 4
474, 46
475, 45
476, 43
477, 3
478, 30
479, 38
480, 49
481, 16
482, 14
483, 39
484, 15
485, 48
486, 13
487, 28
488, 7
489, 42
490, 17
491, 8
492, 2
493, 28
494, 39
495, 43
496, 9
497, 19
498, 29
499, 0
500, 40
501, 6
502, 41
503, 29
504, 37
505, 50
506, 35
507, 35
508, 7
509, 11
510, 0
511, 45
512, 26
513, 8
514, 19
